CONT_ID,marital_divorced,marital_married,marital_single,marital_unknown,education_Basic,education_high_school,education_professional_course,education_university_degree,education_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed
47471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18646,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
11406,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
9637,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
43381,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36053,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
27297,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
50207,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5073,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
45105,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
22908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18690,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
47622,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
512,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
32294,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39799,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16546,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40240,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
19071,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
50062,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1884,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
29872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18825,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9810,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40568,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34025,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
50472,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
43596,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
17965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46443,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
33528,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
47319,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5765,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5121,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24537,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
20612,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
34600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23575,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
38981,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
44416,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
37818,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
45152,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
47725,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
48751,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50657,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
18769,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15768,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4066,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
17937,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
20834,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37262,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39103,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10543,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
21022,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27513,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
21164,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
21670,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
28723,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9011,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3535,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
50144,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50519,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23870,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30135,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6680,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
12665,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9198,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
34063,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
43684,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1433,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
9727,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5739,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
11812,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
19015,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
19760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35570,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
27402,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
38810,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
48604,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
19842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28455,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32264,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
18116,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26065,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
46288,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
9899,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
9447,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
39534,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
20550,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
49541,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
31384,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17471,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12250,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
40151,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5436,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40845,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
50590,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
35344,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
46922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19531,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
37541,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
7827,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
29303,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
45888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
43306,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
15240,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48962,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15760,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
29685,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
39784,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
49081,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
37793,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6763,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
24647,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
34708,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
21660,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5899,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
44135,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50426,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10332,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
16977,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10309,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17845,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
21652,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
50170,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23662,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
12775,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20954,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
15109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
25014,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
44869,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8026,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16191,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
37077,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
48723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13805,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
38698,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8763,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46003,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
23598,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22779,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
44208,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19817,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
15451,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
31047,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
37132,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
19205,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5262,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3880,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
47968,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
41780,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
14689,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40111,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
32593,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
15085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1872,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
17424,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
47823,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
38627,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9511,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
46836,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
42188,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27987,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42386,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
12467,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
30285,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
76,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32471,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
36245,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39469,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
516,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
42129,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25581,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24825,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13400,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
40981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31848,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
44736,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26890,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6536,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
17844,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20765,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1405,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
19802,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7026,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12301,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
37248,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24804,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25713,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5361,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
32022,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
11882,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3234,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20439,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
12614,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
48188,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
24476,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3841,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
35297,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18396,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
46905,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17212,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6617,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
23125,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12159,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24937,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6674,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43317,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
36052,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
40373,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2793,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2282,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41726,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
3021,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
14687,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28533,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14894,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
985,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
50494,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
16095,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7187,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
46875,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2794,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
36097,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
34995,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28920,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
20526,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
10083,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
11565,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
49489,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
9252,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2931,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3294,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
32466,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13818,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
35195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33386,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
43811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45594,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
29170,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13310,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4976,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
46072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19959,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
32582,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48355,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42612,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
36627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47885,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4006,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
29342,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43955,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
33153,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37774,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
39865,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3156,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
27332,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
12709,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3011,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
43365,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3070,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
10906,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33941,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
40121,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30588,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50833,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
46397,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26697,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41404,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
30661,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
24906,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
18227,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10551,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4932,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
45068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20055,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
34462,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
13974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38647,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6813,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
27840,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43396,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
17389,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46284,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41621,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5211,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15658,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
33840,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
22430,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12601,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26710,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
10094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37399,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
